시설물명,위도,경도,카테고리
도로적색표면_성남-01-035_354,37.453954,127.155492,도로적색표면
도로적색표면_성남-01-035_355,37.452607,127.157211,도로적색표면
도로적색표면_성남-01-035_356,37.451953,127.157884,도로적색표면
도로적색표면_성남-01-035_357,37.451951,127.157836,도로적색표면
도로적색표면_성남-01-036_358,37.461891,127.129233,도로적색표면
도로적색표면_성남-01-036_359,37.461829,127.129232,도로적색표면
도로적색표면_성남-01-036_360,37.461786,127.129888,도로적색표면
도로적색표면_성남-01-036_361,37.461846,127.129899,도로적색표면
도로적색표면_성남-01-036_362,37.461915,127.128781,도로적색표면
도로적색표면_성남-01-036_363,37.461852,127.128772,도로적색표면
도로적색표면_성남-01-036_364,37.463152,127.129506,도로적색표면
도로적색표면_성남-01-037_365,37.458922,127.162573,도로적색표면
도로적색표면_성남-01-037_366,37.459146,127.162181,도로적색표면
도로적색표면_성남-01-037_367,37.459349,127.161794,도로적색표면
도로적색표면_성남-01-037_368,37.459511,127.161882,도로적색표면
도로적색표면_성남-01-037_369,37.459619,127.162179,도로적색표면
도로적색표면_성남-01-037_370,37.460061,127.162363,도로적색표면
도로적색표면_성남-01-037_371,37.459895,127.162471,도로적색표면
도로적색표면_성남-01-037_372,37.459381,127.161675,도로적색표면
도로적색표면_성남-01-037_373,37.459219,127.161633,도로적색표면
도로적색표면_성남-01-037_374,37.458863,127.161335,도로적색표면
도로적색표면_성남-01-038_375,37.470822,127.143797,도로적색표면
도로적색표면_성남-01-038_376,37.470898,127.144533,도로적색표면
도로적색표면_성남-01-038_377,37.470851,127.144968,도로적색표면
도로적색표면_성남-01-038_378,37.470651,127.145845,도로적색표면
도로적색표면_성남-01-038_379,37.470518,127.145755,도로적색표면
도로적색표면_성남-01-038_380,37.470376,127.146111,도로적색표면
도로적색표면_성남-01-038_381,37.469983,127.146545,도로적색표면
도로적색표면_성남-01-038_382,37.470724,127.146601,도로적색표면
도로적색표면_성남-01-039_383,37.464624,127.143169,도로적색표면
도로적색표면_성남-01-039_384,37.464104,127.145118,도로적색표면
도로적색표면_성남-01-039_385,37.464363,127.146633,도로적색표면
도로적색표면_성남-01-039_386,37.464706,127.142174,도로적색표면
도로적색표면_성남-01-039_387,37.465546,127.147817,도로적색표면
도로적색표면_성남-01-039_388,37.465221,127.141904,도로적색표면
도로적색표면_성남-01-039_389,37.465452,127.142393,도로적색표면
도로적색표면_성남-01-039_390,37.466883,127.143662,도로적색표면
도로적색표면_성남-01-039_391,37.466472,127.143677,도로적색표면
도로적색표면_성남-01-039_392,37.464947,127.142845,도로적색표면
도로적색표면_성남-01-039_393,37.464247,127.144262,도로적색표면
도로적색표면_성남-01-039_394,37.465099,127.147282,도로적색표면
도로적색표면_성남-01-039_395,37.466123,127.148134,도로적색표면
도로적색표면_성남-01-040_396,37.469929,127.152273,도로적색표면
도로적색표면_성남-01-040_397,37.469727,127.151383,도로적색표면
도로적색표면_성남-01-040_398,37.469739,127.151117,도로적색표면
도로적색표면_성남-01-040_399,37.469912,127.150976,도로적색표면
도로적색표면_성남-01-040_400,37.469949,127.150632,도로적색표면
도로적색표면_성남-01-040_401,37.470151,127.150202,도로적색표면
도로적색표면_성남-01-040_402,37.470632,127.150362,도로적색표면
도로적색표면_성남-01-040_403,37.469557,127.150292,도로적색표면
도로적색표면_성남-01-041_404,37.470754,127.137133,도로적색표면
도로적색표면_성남-01-041_405,37.471009,127.138526,도로적색표면
도로적색표면_성남-01-041_406,37.471147,127.139381,도로적색표면
도로적색표면_성남-01-041_407,37.471199,127.137979,도로적색표면
도로적색표면_성남-01-041_408,37.471251,127.137572,도로적색표면
도로적색표면_성남-01-041_409,37.471531,127.136846,도로적색표면
도로적색표면_성남-01-041_410,37.472238,127.136929,도로적색표면
도로적색표면_성남-01-041_411,37.471128,127.136489,도로적색표면
도로적색표면_성남-01-041_412,37.471122,127.136195,도로적색표면
도로적색표면_성남-01-042_413,37.441811,127.164277,도로적색표면
도로적색표면_성남-01-042_414,37.441875,127.164234,도로적색표면
도로적색표면_성남-01-042_415,37.442407,127.165853,도로적색표면
도로적색표면_성남-01-042_416,37.442562,127.166298,도로적색표면
도로적색표면_성남-01-042_417,37.442652,127.166298,도로적색표면
도로적색표면_성남-01-042_418,37.442835,127.167187,도로적색표면
도로적색표면_성남-01-042_419,37.443034,127.165565,도로적색표면
도로적색표면_성남-01-042_420,37.443318,127.165399,도로적색표면
도로적색표면_성남-01-042_421,37.442381,127.163809,도로적색표면
