시설물명,위도,경도,카테고리
횡단보도_분당-98,37.370989,127.12619,횡단보도
횡단보도_분당-99,37.373978,127.136847,횡단보도
횡단보도_분당-100,37.373813,127.13328,횡단보도
횡단보도_분당-101,37.371345,127.133568,횡단보도
횡단보도_분당-102,37.371469,127.129753,횡단보도
횡단보도_분당-103,37.367687,127.128196,횡단보도
횡단보도_분당-104,37.36719,127.126749,횡단보도
횡단보도_분당-105,37.366759,127.126269,횡단보도
횡단보도_분당-106,37.364609,127.124797,횡단보도
횡단보도_분당-107,37.364696,127.123339,횡단보도
횡단보도_분당-108,37.362549,127.121556,횡단보도
횡단보도_분당-109,37.359293,127.122737,횡단보도
횡단보도_분당-110,37.359494,127.111735,횡단보도
횡단보도_분당-111,37.374022,127.119494,횡단보도
횡단보도_분당-112,37.373475,127.118598,횡단보도
횡단보도_분당-113,37.371909,127.115891,횡단보도
횡단보도_분당-114,37.367387,127.115509,횡단보도
횡단보도_분당-115,37.363852,127.116154,횡단보도
횡단보도_분당-116,37.363852,127.116154,횡단보도
횡단보도_분당-117,37.361541,127.114516,횡단보도
횡단보도_분당-118,37.36085,127.115905,횡단보도
횡단보도_분당-119,37.414824,127.118561,횡단보도
횡단보도_분당-120,37.411791,127.120513,횡단보도
횡단보도_분당-121,37.411791,127.120513,횡단보도
횡단보도_분당-122,37.408336,127.122853,횡단보도
횡단보도_분당-123,37.405179,127.12082,횡단보도
횡단보도_분당-124,37.402184,127.122403,횡단보도
횡단보도_분당-125,37.399468,127.123279,횡단보도
횡단보도_분당-126,37.398291,127.121195,횡단보도
횡단보도_분당-127,37.396798,127.123369,횡단보도
횡단보도_분당-128,37.393458,127.121646,횡단보도
횡단보도_분당-129,37.342897,127.105214,횡단보도
횡단보도_분당-130,37.339858,127.111299,횡단보도
횡단보도_분당-131,37.335873,127.110398,횡단보도
횡단보도_분당-132,37.339858,127.111299,횡단보도
횡단보도_분당-133,37.375676,127.107715,횡단보도
횡단보도_분당-134,37.371268,127.105593,횡단보도
횡단보도_분당-135,37.36803,127.105521,횡단보도
횡단보도_분당-136,37.366154,127.105415,횡단보도
횡단보도_분당-137,37.366154,127.105415,횡단보도
횡단보도_분당-138,37.363021,127.10559,횡단보도
