시설물명,위도,경도,카테고리
신호등_201039,37.442629,127.151301,신호등
신호등_201040,37.441484,127.150242,신호등
신호등_201041,37.439212,127.14466,신호등
신호등_201042,37.437192,127.141188,신호등
신호등_201043,37.433823,127.128422,신호등
신호등_201044,37.43294,127.127237,신호등
신호등_201045,37.432898,127.119473,신호등
신호등_201046,37.432898,127.119473,신호등
신호등_201047,37.433778,127.177885,신호등
신호등_201048,37.43598,127.178593,신호등
신호등_201049,37.438398,127.179101,신호등
신호등_201050,37.440005,127.18009,신호등
신호등_201051,37.441188,127.180159,신호등
신호등_201052,37.435044,127.170309,신호등
신호등_201053,37.437327,127.173735,신호등
신호등_201054,37.439291,127.176567,신호등
신호등_201055,37.441313,127.177737,신호등
신호등_201056,37.442664,127.170371,신호등
신호등_201057,37.445138,127.168264,신호등
신호등_201058,37.448805,127.166436,신호등
신호등_I2,37.4459,127.16786,신호등
신호등_201059,37.446603,127.171643,신호등
신호등_201060,37.44764,127.172563,신호등
신호등_201061,37.449144,127.173177,신호등
신호등_201062,37.442373,127.16612,신호등
신호등_201063,37.441937,127.166673,신호등
신호등_201064,37.440459,127.162386,신호등
신호등_140,37.44264,127.16716,신호등
신호등_20900B,37.44281,127.1605,신호등
신호등_C,37.44319,127.1616,신호등
신호등_K,37.44362,127.1628,신호등
신호등_E1,37.44393,127.1635,신호등
신호등_E2,37.44428,127.1647,신호등
신호등_H,37.44474,127.167,신호등
신호등_A,37.44481,127.1621,신호등
신호등_F3,37.44232,127.1636,신호등
신호등_D,37.44248,127.162,신호등
신호등_G,37.44185,127.1624,신호등
신호등_M,37.44306,127.1655,신호등
신호등_O,37.446116,127.167074,신호등
신호등_201065,37.44221,127.160232,신호등
신호등_201066,37.44093,127.160113,신호등
신호등_201067,37.440032,127.15937,신호등
신호등_201068,37.436495,127.15798,신호등
신호등_201069,37.435368,127.157958,신호등
신호등_201070,37.432632,127.159292,신호등
신호등_201071,37.417246,127.149926,신호등
신호등_201072,37.415466,127.147808,신호등
신호등_201073,37.437028,127.146091,신호등
신호등_201074,37.435633,127.147084,신호등
신호등_201075,37.434712,127.14769,신호등
신호등_201076,37.432706,127.150849,신호등
신호등_201077,37.430992,127.151099,신호등
신호등_중1-5,37.43696,127.1474,신호등
신호등_중1-6,37.4375,127.1487,신호등
신호등_중1-7,37.4377,127.1492,신호등
신호등_중1-8,37.43786,127.1502,신호등
신호등_중1-9,37.43928,127.1507,신호등
신호등_중1-10,37.44002,127.1502,신호등
신호등_201078,37.452838,127.172116,신호등
신호등_201079,37.450707,127.165736,신호등
신호등_201080,37.450192,127.163322,신호등
신호등_201081,37.453623,127.161719,신호등
신호등_201082,37.428271,127.137872,신호등
신호등_201083,37.421537,127.128832,신호등
신호등_201084,37.429814,127.129396,신호등
신호등_201085,37.432663,127.128707,신호등
신호등_201086,37.42891,127.120161,신호등
신호등_201087,37.430378,127.118888,신호등
신호등_201088,37.434977,127.173775,신호등
신호등_201089,37.434217,127.170965,신호등
신호등_201090,37.441089,127.171432,신호등
신호등_201091,37.440629,127.172581,신호등
신호등_201092,37.442156,127.170581,신호등
신호등_201093,37.422743,127.170582,신호등
신호등_201094,37.436255,127.143559,신호등
신호등_201095,37.419965,127.157175,신호등
신호등_201096,37.414853,127.148675,신호등
신호등_201097,37.413898,127.149773,신호등
신호등_201098,37.414621,127.151646,신호등
신호등_201099,37.414154,127.154815,신호등
신호등_201100,37.414728,127.158,신호등
신호등_201101,37.414728,127.158,신호등
신호등_201102,37.414728,127.158,신호등
신호등_143,37.414076,127.153959,신호등
신호등_144,37.412107,127.163474,신호등
신호등_201103,37.41567,127.150424,신호등
신호등_201104,37.417008,127.150762,신호등
신호등_201105,37.416862,127.153274,신호등
신호등_201106,37.417625,127.154589,신호등
신호등_201107,37.415175,127.159085,신호등
신호등_201108,37.412107,127.163474,신호등
신호등_201109,37.418731,127.183515,신호등
신호등_201110,37.420932,127.183103,신호등
신호등_201111,37.420932,127.183103,신호등
신호등_201112,37.428495,127.131262,신호등
신호등_201113,37.428344,127.132648,신호등
신호등_201114,37.428375,127.133812,신호등
신호등_201115,37.428567,127.136341,신호등
신호등_201116,37.44267,127.15655,신호등
신호등_201117,37.436438,127.150501,신호등
신호등_201118,37.418555,127.127775,신호등
신호등_201119,37.418578,127.12554,신호등
신호등_201120,37.417457,127.124777,신호등
신호등_201121,37.418953,127.130775,신호등
신호등_201122,37.418952,127.132254,신호등
신호등_201123,37.419025,127.13463,신호등
신호등_201124,37.418389,127.134923,신호등
신호등_201125,37.417566,127.137519,신호등
신호등_201126,37.45758,127.165819,신호등
신호등_201127,37.457089,127.166519,신호등
신호등_201128,37.456089,127.167601,신호등
신호등_201129,37.454551,127.164187,신호등
신호등_201130,37.454834,127.162686,신호등
신호등_201131,37.430753,127.126068,신호등
신호등_201132,37.433396,127.131056,신호등
신호등_201133,37.429955,127.127976,신호등
신호등_201134,37.429834,127.127093,신호등
신호등_201135,37.429688,127.126126,신호등
신호등_201136,37.429585,127.124521,신호등
신호등_201141,37.450108,127.165964,신호등
신호등_201140,37.44264,127.167111,신호등
신호등_201142,37.443142,127.180631,신호등
신호등_201137,37.416693,127.155254,신호등
신호등_201138,37.434374,127.158597,신호등
신호등_201139,37.440279,127.174224,신호등
신호등_146,37.448621,127.171022,신호등
신호등_147,37.434696,127.1766,신호등
신호등_148,37.433664,127.17886,신호등
신호등_149,37.450187,127.161247,신호등
신호등_150,37.427657,127.179355,신호등
신호등_151,37.427657,127.179355,신호등
신호등_152,37.418377,127.12819,신호등
신호등_153,37.419262,127.12881,신호등
신호등_154,37.450378,127.1642,신호등
신호등_155,37.445149,127.1583,신호등
신호등_156,37.444947,127.15993,신호등
신호등_158,37.43372,127.132757,신호등
신호등_157,37.447724,127.172444,신호등
신호등_160,37.428078,127.14114,신호등
신호등_161,37.438427,127.160368,신호등
신호등_301001,37.415879,127.128784,신호등
신호등_301002,37.41307,127.12848,신호등
신호등_301003,37.41309,127.127281,신호등
신호등_301004,37.40875,127.128389,신호등
신호등_301005,37.400835,127.128194,신호등
신호등_301006,37.392361,127.127942,신호등
신호등_301007,37.413944,127.144127,신호등
신호등_301008,37.41319,127.140993,신호등
신호등_301009,37.408997,127.143252,신호등
신호등_301010,37.407482,127.142199,신호등
신호등_301011,37.41411,127.142027,신호등
신호등_301012,37.415425,127.138017,신호등
신호등_301013,37.416467,127.135949,신호등
신호등_301014,37.41711,127.13375,신호등
신호등_301015,37.416129,127.131234,신호등
신호등_301016,37.41712,127.127403,신호등
신호등_301017,37.415223,127.124358,신호등
신호등_301018,37.413197,127.123286,신호등
신호등_301019,37.411792,127.123969,신호등
신호등_301020,37.407326,127.126613,신호등
신호등_301021,37.401929,127.12607,신호등
