시설물명,위도,경도,카테고리
무단횡단방지펜스_성남-01-012_200,37.418609,127.136079,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_201,37.418426,127.136073,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_202,37.418544,127.135652,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_203,37.418548,127.135624,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_204,37.418669,127.134715,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_205,37.418688,127.134093,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_206,37.418661,127.133803,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_207,37.418693,127.133252,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_208,37.418694,127.132684,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_209,37.418696,127.132413,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_210,37.418695,127.131634,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_211,37.418695,127.130902,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_212,37.418483,127.133819,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_213,37.418483,127.134048,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_214,37.418093,127.133819,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_215,37.417926,127.134048,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_216,37.417591,127.133818,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_217,37.417316,127.133814,무단횡단방지펜스
무단횡단방지펜스_성남-01-012_218,37.417314,127.134046,무단횡단방지펜스
무단횡단방지펜스_성남-01-013_219,37.360387,127.114652,무단횡단방지펜스
무단횡단방지펜스_성남-01-013_220,37.360387,127.115013,무단횡단방지펜스
무단횡단방지펜스_성남-01-013_221,37.360878,127.114831,무단횡단방지펜스
무단횡단방지펜스_성남-01-013_222,37.360901,127.115012,무단횡단방지펜스
무단횡단방지펜스_성남-01-013_223,37.361403,127.115012,무단횡단방지펜스
무단횡단방지펜스_성남-01-013_224,37.361547,127.114649,무단횡단방지펜스
무단횡단방지펜스_성남-01-013_225,37.361898,127.115011,무단횡단방지펜스
무단횡단방지펜스_성남-01-013_226,37.361962,127.114641,무단횡단방지펜스
무단횡단방지펜스_성남-01-013_227,37.362387,127.114831,무단횡단방지펜스
무단횡단방지펜스_성남-01-013_228,37.362374,127.114997,무단횡단방지펜스
무단횡단방지펜스_성남-01-013_229,37.362604,127.115001,무단횡단방지펜스
무단횡단방지펜스_성남-01-013_230,37.362755,127.115001,무단횡단방지펜스
무단횡단방지펜스_성남-01-013_231,37.363107,127.114634,무단횡단방지펜스
무단횡단방지펜스_성남-01-013_232,37.363088,127.115005,무단횡단방지펜스
무단횡단방지펜스_성남-01-014_233,37.405284,127.126938,무단횡단방지펜스
무단횡단방지펜스_성남-01-014_234,37.405291,127.126633,무단횡단방지펜스
무단횡단방지펜스_성남-01-014_235,37.405287,127.126399,무단횡단방지펜스
무단횡단방지펜스_성남-01-014_236,37.405287,127.125936,무단횡단방지펜스
무단횡단방지펜스_성남-01-014_237,37.405693,127.125311,무단횡단방지펜스
무단횡단방지펜스_성남-01-014_238,37.405752,127.125584,무단횡단방지펜스
무단횡단방지펜스_성남-01-014_239,37.405941,127.125446,무단횡단방지펜스
무단횡단방지펜스_성남-01-014_240,37.406191,127.125571,무단횡단방지펜스
무단횡단방지펜스_성남-01-014_241,37.406756,127.125557,무단횡단방지펜스
무단횡단방지펜스_성남-01-014_242,37.407026,127.125555,무단횡단방지펜스
무단횡단방지펜스_성남-01-014_243,37.407207,127.125276,무단횡단방지펜스
무단횡단방지펜스_성남-01-014_244,37.407322,127.125547,무단횡단방지펜스
무단횡단방지펜스_성남-01-014_245,37.407291,127.125276,무단횡단방지펜스
무단횡단방지펜스_성남-01-014_246,37.407721,127.125528,무단횡단방지펜스
무단횡단방지펜스_성남-01-014_247,37.408699,127.125264,무단횡단방지펜스
무단횡단방지펜스_성남-01-015_248,37.356908,127.106109,무단횡단방지펜스
무단횡단방지펜스_성남-01-015_249,37.357399,127.106109,무단횡단방지펜스
무단횡단방지펜스_성남-01-015_250,37.357998,127.106109,무단횡단방지펜스
무단횡단방지펜스_성남-01-015_251,37.361042,127.105862,무단횡단방지펜스
